epochs,batch,neurons,activation,signal_noise_ratio_train,signal_noise_ratio_val,signal_noise_ratio_test,X_train_len,X_val_len,X_test_len,auc,soft_auc,f1,test_acc,training_accuracy_mean,validation_accuracy_mean,training_accuracy_std,validation_accuracy_std,training_loss_mean,validation_loss_mean,training_loss_std,validation_loss_std,scaler,paradigm
206,193,28,0,0.02,0.5,0.02,13299,3000,3000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0006957472942303866,0.01252265265211463,1.7654154536885147e-05,0.0003285457522932226,0,0
39,81,25,0,0.5,0.02,0.5,13300,3000,3000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0009176631167065353,0.0010033651371486485,0.00010866415701911637,0.00011778102071112073,0,0
131,152,4,0,0.02,0.5,0.02,13299,3000,3000,0.9916666666666667,1.0,0.9915966386554621,0.999666690826416,0.9999247789382935,0.9955333292484283,0.0,0.0006182414149428862,0.010697872750461102,0.25838416516780854,0.00017105634913184209,0.003975780062329507,0,0
91,264,31,0,0.5,0.02,0.5,13300,3000,3000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0012922490597702563,0.0013532035285606981,6.300216927143296e-05,6.544745387458678e-05,0,0
148,116,31,0,0.02,0.5,0.5,13299,3000,3000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0003998221887741238,0.00575797725468874,1.27014318243104e-05,0.00018331664016398312,0,0
245,288,1,0,0.02,0.5,0.02,13299,3000,3000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.011455372907221317,0.017725412920117378,0.00016773281708302076,0.0003981192575664914,0,0
349,155,33,0,0.02,0.02,0.5,13299,3000,3000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.00017298306047450752,0.00017369493725709616,2.0299695182256206e-06,2.0291685090624136e-06,0,0
200,134,33,0,0.02,0.02,0.02,13299,3000,3000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0003056003886740655,0.00029777337331324814,6.706371348630658e-06,6.495262381029128e-06,0,0
98,8,38,0,0.5,0.5,0.5,13300,3000,3000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.4900078804203077e-05,1.5175154658209067e-05,5.330910817946704e-07,5.372590394104392e-07,0,0
95,185,25,0,0.5,0.02,0.02,13300,3000,3000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0007330399239435792,0.0007966947334352881,3.151694821098088e-05,3.414957192045674e-05,0,0
203,23,2,0,0.02,0.02,0.5,13299,3000,3000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0011395772569812834,0.0011369695654138922,1.9747346629757703e-05,1.9583796736227752e-05,0,0
138,153,18,0,0.5,0.5,0.02,13300,3000,3000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.00034365470346529035,0.00034305592707823963,9.549080198865098e-06,9.496578921757263e-06,0,0
39,58,25,0,0.02,0.5,0.5,13299,3000,3000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0018837155075743794,0.03135031517595053,0.0003314092091709426,0.005577879643393534,0,0
373,25,9,0,0.02,0.02,0.5,13299,3000,3000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.436133879906265e-05,1.3830171974404948e-05,1.3582859435310654e-07,1.3062669803566923e-07,0,0
244,80,34,0,0.5,0.5,0.5,13300,3000,3000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7.379461021628231e-05,7.474524172721431e-05,1.068473738494693e-06,1.0785352530569126e-06,0,0
372,151,1,0,0.5,0.02,0.5,13300,3000,3000,0.5,0.5,0.0,0.5,0.49618045091629026,0.40400000736117364,0.0037104789970472405,0.4703020401774335,0.693154489994049,0.6933959424495697,9.94951325171725e-07,0.0006172400494968667,0,0
343,280,32,0,0.02,0.02,0.02,13299,3000,3000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.00044166558946017175,0.00044148392917122694,5.936904897710539e-06,5.898222942176655e-06,0,0
