epochs,batch,neurons,activation,signal_noise_ratio_train,signal_noise_ratio_val,signal_noise_ratio_test,X_train_len,X_val_len,X_test_len,auc,soft_auc,f1,test_acc,training_accuracy_mean,validation_accuracy_mean,training_accuracy_std,validation_accuracy_std,training_loss_mean,validation_loss_mean,training_loss_std,validation_loss_std,scaler,paradigm,id
200,57,16,0,0.5,0.02,0.02,13300,3000,3000,0.9996598639455782,0.9996371882086168,0.9836065573770492,0.9993333220481873,1.0,0.999666690826416,0.0,0.0,6.905901900609024e-05,0.004202743712812662,1.2489010546563856e-06,1.6259248013286747e-06,1,0,889ee33e-b479-4d18-a690-b73df2969d1e
200,34,27,1,0.5,0.02,0.02,13300,3000,3000,0.9998299319727891,0.9996598639455783,0.9917355371900827,0.999666690826416,1.0,0.9993333220481873,0.0,0.0,3.539026220096275e-05,0.006698592705652118,6.15385357500041e-07,1.4973672899919244e-06,1,0,b8bf0772-8143-421d-869f-0000eaa878ea
200,50,18,1,0.5,0.02,0.02,13300,3000,3000,0.9998299319727891,0.9996598639455783,0.9917355371900827,0.999666690826416,1.0,0.9993333220481873,0.0,0.0,5.465190624818206e-05,0.002776727150194347,9.590768556566249e-07,4.771691358825745e-06,1,0,4d3f033d-f8f3-49d4-9381-5d72fb856878
200,41,16,1,0.5,0.02,0.02,13300,3000,3000,0.9996598639455782,0.9996598639455783,0.9836065573770492,0.9993333220481873,1.0,0.9993333220481873,0.0,0.0,4.103912688151468e-05,0.003552724584005773,7.169462435036037e-07,6.1006131019906165e-06,1,0,109c96e5-4737-4c8e-8a85-7e5f0e6b9959
200,46,16,0,0.02,0.02,0.02,13299,3000,3000,0.9914965986394558,0.9996995464852608,0.9833333333333333,0.9993333220481873,1.0,0.999666690826416,0.0,0.0,5.40110999281751e-05,0.002068819128908217,9.703104501780735e-07,4.524262424392599e-06,1,0,a4d23348-90d4-4cbd-97ec-87b5ab14d55b
200,21,3,1,0.5,0.02,0.02,13300,3000,3000,0.9996598639455782,1.0,0.9836065573770492,0.9993333220481873,1.0,0.9993333220481873,0.0,0.0,0.0002500642163795419,0.003420622576959431,4.1626376706356654e-06,3.2212040789213303e-07,1,0,1c9df94c-d421-4825-abcf-907bc3d7c4f0
200,14,20,1,0.02,0.02,0.02,13299,3000,3000,0.9996598639455782,0.9996541950113379,0.9836065573770492,0.9993333220481873,1.0,0.9993333220481873,0.0,0.0,1.5326788434322226e-05,0.008712632674723863,2.6527536606997157e-07,4.240807556420477e-06,1,0,578b9409-c4b8-4320-a050-ea6f0ca4ad53
200,34,13,0,0.5,0.02,0.02,13300,3000,3000,0.9998299319727891,1.0,0.9917355371900827,0.999666690826416,1.0,0.9993333220481873,0.0,0.0,4.104576692043338e-05,0.0010127306217327715,7.446814727512471e-07,5.647465606232764e-06,1,0,b8b0b00b-c1c7-4a9c-b2aa-77ccb8a8bf9e
200,58,6,0,0.02,0.02,0.02,13299,3000,3000,0.9746598639455781,0.9996258503401361,0.957983193277311,0.9983333349227905,0.999819529056549,0.9993333220481873,3.6850643818287495e-05,0.0,0.004488796927034855,0.009063561633229255,9.092332072664241e-05,5.713398570486027e-05,1,0,cf2d78ee-96ef-4b77-a6e9-059dd739a5ce
200,32,25,1,0.5,0.5,0.5,13300,3000,3000,1.0,1.0,1.0,1.0,1.0,0.9993333220481873,0.0,0.0,3.04586468701018e-05,0.004504099115729332,5.269389898616432e-07,2.3027738529603683e-06,1,0,2af33589-a8ba-4c25-9ff1-3da461ecf822
200,45,18,1,0.02,0.02,0.02,13299,3000,3000,0.9998299319727891,0.9996598639455783,0.9917355371900827,0.999666690826416,1.0,0.999666690826416,0.0,0.0,5.416835083451588e-05,0.003315433650277555,9.590010199980437e-07,2.1918209827627074e-06,1,0,285f2bf0-b50b-4dfe-9752-7ab4ca17d597
200,21,12,0,0.5,0.5,0.5,13300,3000,3000,1.0,1.0,1.0,1.0,1.0,0.999666690826416,0.0,0.0,2.370594593230635e-05,0.0027537379413843156,4.47976314578674e-07,1.1025197349152126e-06,1,0,b45a9093-47ed-47e8-8a5a-74ac46359801
200,35,27,1,0.5,0.02,0.02,13300,3000,3000,0.9996598639455782,0.999764739229025,0.9836065573770492,0.9993333220481873,1.0,0.9993333220481873,0.0,0.0,3.6947409535059704e-05,0.0034965403378009797,6.430564328620312e-07,6.425843467687685e-06,1,0,e78d9015-547c-4624-81d2-00e36f1a7c60
200,30,5,1,0.5,0.5,0.5,13300,3000,3000,0.9993333333333334,0.9999995555555556,0.9993328885923949,0.9993333220481873,1.0,0.9990000128746033,0.0,0.0,4.321132873883471e-05,0.0020097052212804554,6.944638852378147e-07,1.110875527051958e-05,1,0,a0c86f42-f6b1-4042-921e-8207874d1b4c
200,40,4,0,0.5,0.02,0.02,13300,3000,3000,0.9998299319727891,0.9999943310657597,0.9917355371900827,0.999666690826416,1.0,0.999666690826416,0.0,0.0,0.00012636106548598037,0.0010827381745912134,5.740097024331692e-06,2.0977120149672535e-05,1,0,43d8d370-301e-4407-9945-24227f24dadd
200,32,12,1,0.5,0.02,0.02,13300,3000,3000,0.9998299319727891,0.9996683673469388,0.9917355371900827,0.999666690826416,1.0,0.9990000128746033,0.0,0.0,4.0746298327576366e-05,0.007775572966784239,7.27676423015131e-07,3.0080597717229133e-06,1,0,772abbd1-430c-4a2d-9a00-7ae8d8e47119
200,22,6,1,0.02,0.02,0.02,13299,3000,3000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.543457376305014e-05,5.2954757120460275e-05,7.91449410315936e-07,8.183692140382856e-07,1,0,32ba2571-8c9b-4498-91be-e2e9d55c040c
200,48,19,1,0.5,0.02,0.02,13300,3000,3000,0.9993197278911565,0.9996598639455782,0.967741935483871,0.9986666440963745,1.0,0.9993333220481873,0.0,0.0,5.247327280812897e-05,0.006613842491060495,9.240063237532582e-07,5.240430837205407e-06,1,0,405b0da7-0d69-4886-8d68-70f843410af4
200,36,8,0,0.5,0.02,0.02,13300,3000,3000,0.9994897959183673,0.9996428571428572,0.975609756097561,0.9990000128746033,1.0,0.9993333220481873,0.0,0.0,7.461213899659925e-05,0.001106487144716084,9.378636145292111e-07,8.473134233792342e-06,1,0,0b656454-1dd3-4ac7-94e1-0bffd4e116c9
200,44,5,0,0.02,0.02,0.02,13299,3000,3000,1.0,1.0,1.0,1.0,1.0,0.999666690826416,0.0,0.0,6.339781684800982e-05,0.0013135891640558839,1.778514391419091e-06,9.440629216299441e-07,1,0,aecbef56-81e9-4e02-9b00-92309667f46e
200,26,23,1,0.02,0.02,0.02,13299,3000,3000,1.0,1.0,1.0,1.0,1.0,0.999666690826416,0.0,0.0,2.5945288143702783e-05,0.0007735691498965025,4.598470779227403e-07,1.6156237969418225e-06,1,0,924a1605-55e2-4158-be10-8356b8d0927e
200,48,20,1,0.02,0.02,0.02,13299,3000,3000,0.9916666666666667,1.0,0.9915966386554621,0.999666690826416,1.0,1.0,0.0,0.0,5.5490134036517703e-05,5.8097202054341326e-05,9.828912227342508e-07,1.0434451496346217e-06,1,0,d493f061-37f4-48af-a392-06ea0fe83f08
200,13,14,0,0.5,0.02,0.02,13300,3000,3000,0.9998299319727891,0.9996853741496599,0.9917355371900827,0.999666690826416,1.0,0.9993333220481873,0.0,0.0,1.3728066096518888e-05,0.0047866848297417166,2.367758291112022e-07,2.4700927923633093e-06,1,0,45cfc798-cd90-45f2-8cef-2209821e051c
200,47,21,0,0.02,0.02,0.02,13299,3000,3000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.783949964097701e-05,0.00017780046182451769,1.0923661160447179e-06,2.465369512403887e-06,1,0,d84f3a1f-6647-4a23-9904-9b264ac33f7f
200,52,11,0,0.5,0.02,0.02,13300,3000,3000,0.9998299319727891,0.9996598639455783,0.9917355371900827,0.999666690826416,1.0,0.9993333220481873,0.0,0.0,6.468359642894939e-05,0.005087622441351414,1.1625037231637384e-06,5.305345075536806e-07,1,0,2506c6bd-f345-4532-a8fe-d853ad3cf1b5
200,53,7,1,0.02,0.02,0.02,13299,3000,3000,0.9996598639455782,0.9993197278911564,0.9836065573770492,0.9993333220481873,1.0,0.999666690826416,0.0,0.0,6.606225579162129e-05,0.004664790909737348,1.1795726061425506e-06,6.566066656354025e-06,1,0,7874f129-020d-43dc-b664-7eb15615bdf6
200,28,7,0,0.02,0.02,0.02,13299,3000,3000,0.9916666666666667,0.9991836734693877,0.9915966386554621,0.999666690826416,0.9999247789382935,1.0,0.0,0.0,0.00018880684074247257,0.0002524163981433958,1.4961814222310887e-06,1.241454523788003e-06,1,0,cad6c723-a967-44d9-84f8-3a07feb7796a
200,57,1,1,0.5,0.02,0.02,13300,3000,3000,0.9996598639455782,0.9996598639455783,0.9836065573770492,0.9993333220481873,1.0,0.9986666440963745,0.0,0.0,0.001086874073371291,0.008386447560042143,1.6042988414659225e-05,2.6744605278405976e-05,1,0,b9180e35-c20d-4ec7-b742-e32698787abc
200,28,15,1,0.5,0.02,0.02,13300,3000,3000,0.9996598639455782,0.9996598639455783,0.9836065573770492,0.9993333220481873,1.0,0.999666690826416,0.0,0.0,2.9622448346344753e-05,0.002901628171093762,5.130975878383939e-07,9.578605423219413e-08,1,0,ad1390bd-e36d-4624-99f6-a89fee916536
200,57,14,1,0.02,0.02,0.02,13299,3000,3000,0.9916666666666667,1.0,0.9915966386554621,0.999666690826416,1.0,1.0,0.0,0.0,8.774038651608862e-05,0.00024110974336508662,1.605546218161127e-06,2.068851201565904e-06,1,0,10f17e2f-49a5-4d34-895b-d1a34e678145
200,47,4,0,0.5,0.02,0.02,13300,3000,3000,1.0,1.0,1.0,1.0,0.9998496174812317,0.9993333220481873,0.0,0.0,0.0006484348676167428,0.004319272888824344,7.87474933763717e-06,1.5690943122849068e-05,1,0,c6f39558-3e9c-4e35-81f6-8ff4c987ac94
200,38,20,0,0.5,0.02,0.02,13300,3000,3000,0.9996598639455782,0.9996598639455782,0.9836065573770492,0.9993333220481873,1.0,0.9983333349227905,0.0,0.0,4.615733159880619e-05,0.007852364517748355,8.376790129252696e-07,3.6051085404580297e-06,1,0,0ec0e23c-d6f6-4133-a2c5-c4b52f46e42d
200,55,26,1,0.5,0.5,0.5,13300,3000,3000,0.9996666666666667,1.0,0.9996665555185061,0.999666690826416,1.0,0.9993333220481873,0.0,0.0,7.348342260229401e-05,0.0025985301239416004,1.3573637374156863e-06,1.2206500240005228e-06,1,0,2d633cd4-ef65-4752-beeb-6e1786fbd549
200,15,14,0,0.02,0.02,0.02,13299,3000,3000,0.9996598639455782,0.9996541950113378,0.9836065573770492,0.9993333220481873,1.0,0.999666690826416,0.0,0.0,1.5392472869280026e-05,0.0004923552856780589,2.6604100116977584e-07,2.3239636484993314e-07,1,0,114ee1d0-98f1-49d2-a07e-e6adaac2cf1f
200,12,12,1,0.02,0.02,0.02,13299,3000,3000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.670508263487136e-05,0.0002676993783097714,2.8829429822548644e-07,9.707290255606086e-07,1,0,d56949a3-bf1b-4500-b8c2-8523e1b0779e
200,44,14,0,0.5,0.5,0.5,13300,3000,3000,0.9996666666666666,0.9999995555555555,0.9996667777407531,0.999666690826416,1.0,0.9990000128746033,0.0,0.0,9.660716459620744e-05,0.00173195005627349,1.1905728157354677e-06,9.277967569900362e-06,1,0,021d203c-94a7-45b4-8cc0-ac23687e6858
200,19,23,0,0.5,0.02,0.02,13300,3000,3000,0.9994897959183673,0.9996626984126984,0.975609756097561,0.9990000128746033,1.0,0.999666690826416,0.0,0.0,1.8419117623125203e-05,0.0019969639368355276,3.1495435043011735e-07,2.4710569267399257e-07,1,0,27e4cc2e-6b26-4861-b5a0-e5a4239ea6ae
200,38,3,0,0.5,0.5,0.5,13300,3000,3000,0.9990000000000001,0.998994222222222,0.9990003332222592,0.9990000128746033,0.9995488703250885,0.9989333391189575,0.00010089298855788682,0.0001333475112915039,0.004262065538205207,0.009100661985576153,0.0004985888585677175,0.0005196497925102571,1,0,07f7bb0e-b825-4512-a815-79da5e0d4397
200,15,21,1,0.02,0.02,0.02,13299,3000,3000,0.9998299319727891,0.9999886621315193,0.9917355371900827,0.999666690826416,1.0,0.9993333220481873,0.0,0.0,1.3853678774466971e-05,0.003433497832156718,2.3825971886885903e-07,2.9254150636017035e-06,1,0,6a0d3cc6-1d96-4bae-8cd1-dcba22365274
200,19,5,1,0.5,0.5,0.5,13300,3000,3000,0.9996666666666667,0.9999995555555555,0.9996665555185061,0.999666690826416,1.0,0.999666690826416,0.0,0.0,2.367289944231743e-05,0.0069112478289753195,4.244640488410499e-07,5.015274154422173e-06,1,0,fa6cc0df-1f09-49d2-aebb-042bc34d117f
200,32,7,0,0.5,0.5,0.5,13300,3000,3000,0.9996666666666667,0.9993333333333333,0.9996665555185061,0.999666690826416,0.9999248385429382,0.9990000128746033,0.0,0.0,0.00016219638928305358,0.005397581122815609,1.1114245390095355e-06,7.070801477442112e-06,1,0,59bea2e9-efe1-4fc0-b295-7909cbc30eef
200,35,14,1,0.02,0.02,0.02,13299,3000,3000,0.9916666666666667,1.0,0.9915966386554621,0.999666690826416,1.0,1.0,0.0,0.0,4.39803578046849e-05,0.00017219491564901546,7.76080630316856e-07,1.7887584795551488e-06,1,0,f33c81ab-9790-4f85-99bd-6ef955400a69
200,54,1,0,0.5,0.5,0.5,13300,3000,3000,0.9983333333333333,0.999,0.9983305509181971,0.9983333349227905,0.998195469379425,0.996999979019165,0.0,0.0,0.01234606308862567,0.0229737127199769,1.4019935792066372e-05,7.867174936685495e-06,1,0,810106e4-621b-40da-9d01-809486f0340a
200,59,22,1,0.02,0.02,0.02,13299,3000,3000,0.9916666666666667,0.9999943310657596,0.9915966386554621,0.999666690826416,1.0,1.0,0.0,0.0,7.605619975947775e-05,9.47424974583555e-05,1.3579630985010853e-06,1.566821300841967e-06,1,0,a82aff1d-4571-4146-8833-9d020e5ea3a2
200,55,19,0,0.5,0.02,0.02,13300,3000,3000,0.9994897959183673,0.9993253968253969,0.975609756097561,0.9990000128746033,1.0,0.9986666440963745,0.0,0.0,6.36829572613351e-05,0.002679984481073916,1.1499932358056125e-06,1.095685868608306e-05,1,0,3f702d15-2e1a-4785-b749-f55c9ae8590a
200,44,23,1,0.5,0.02,0.02,13300,3000,3000,0.9996598639455782,0.9996598639455782,0.9836065573770492,0.9993333220481873,1.0,0.999666690826416,0.0,0.0,4.9440174916526305e-05,0.0046138445846736435,8.718260878193208e-07,1.2964463146552842e-06,1,0,a0392f4a-75bd-4ec7-aa1f-cac854b50128
200,58,16,1,0.5,0.02,0.02,13300,3000,3000,0.9996598639455782,0.9996598639455783,0.9836065573770492,0.9993333220481873,1.0,0.999666690826416,0.0,0.0,6.619698324357159e-05,0.0006053069431800395,1.1894380896492124e-06,5.167995915368543e-06,1,0,b564c6c4-8285-4f47-8a4b-f76e6c40c536
200,53,17,1,0.5,0.5,0.5,13300,3000,3000,0.9993333333333333,0.9999991111111112,0.9993333333333333,0.9993333220481873,1.0,0.999666690826416,0.0,0.0,5.8061976233148016e-05,0.0025085097178816794,1.0173173053369264e-06,7.684403726455151e-07,1,0,6da6b22f-7382-48fc-8c2f-81bfe4ff9d16
200,33,9,1,0.02,0.02,0.02,13299,3000,3000,0.9998299319727891,1.0,0.9917355371900827,0.999666690826416,1.0,0.999666690826416,0.0,0.0,4.464118392206728e-05,0.00044628141331486403,7.887932474064736e-07,1.7327520704937744e-06,1,0,9ffac8b9-44e0-4f0a-a11f-89c02a18a813
200,51,19,0,0.5,0.02,0.02,13300,3000,3000,0.9994897959183673,0.9996400226757369,0.975609756097561,0.9990000128746033,1.0,0.9990000128746033,0.0,0.0,6.945453860680572e-05,0.004849703656509519,1.3023185371802618e-06,3.848540297094194e-06,1,0,2d54c950-6ea3-495f-a81e-6e20644a3a2d
200,18,13,1,0.02,0.02,0.02,13299,3000,3000,0.9913265306122448,0.9996740362811791,0.9752066115702478,0.9990000128746033,1.0,0.9993333220481873,0.0,0.0,2.3096710719983093e-05,0.00275362313259393,4.30669871435974e-07,5.078769908789059e-06,1,0,6366585d-439a-4f07-9b89-5c6589a183f6
200,17,25,1,0.5,0.5,0.5,13300,3000,3000,0.9996666666666667,0.9993333333333333,0.9996665555185061,0.999666690826416,1.0,0.9990000128746033,0.0,0.0,1.460518342355499e-05,0.001934215473011136,2.489461791246913e-07,7.116263594187056e-06,1,0,4acc8943-af40-4b5a-8444-588a4d9c3b0f
200,48,2,1,0.5,0.5,0.5,13300,3000,3000,0.9996666666666667,0.9999977777777778,0.9996665555185061,0.999666690826416,1.0,0.9990000128746033,0.0,0.0,0.00012122838961659,0.0064139686524868015,2.5110626409635453e-06,6.4120277439836375e-06,1,0,9e3251d1-e7d2-4e0e-a7de-50e8ab8e8594
200,57,22,0,0.5,0.02,0.02,13300,3000,3000,0.9994897959183673,0.9993197278911565,0.975609756097561,0.9990000128746033,1.0,0.9990000128746033,0.0,0.0,8.089811744866892e-05,0.005489403521642089,1.5016401694000006e-06,1.5025627011854688e-05,1,0,f3ca6421-942a-44db-858e-0a6ef0129f2f
200,35,24,0,0.02,0.02,0.02,13299,3000,3000,0.9916666666666667,1.0,0.9915966386554621,0.999666690826416,1.0,0.999666690826416,0.0,0.0,3.383236835361458e-05,0.0038381363730877636,5.885618739642501e-07,1.5600902499613303e-06,1,0,8adac841-ddc3-4558-9754-2975d1f4b7e2
200,57,7,1,0.5,0.02,0.02,13300,3000,3000,0.9998299319727891,0.9996598639455783,0.9917355371900827,0.999666690826416,1.0,0.9993333220481873,0.0,0.0,8.464167331112549e-05,0.0008379317761864514,1.5339686547179795e-06,9.61390561796622e-06,1,0,5506c6a3-2fd1-43f8-bdc7-5b7fe278fe36
200,10,9,0,0.02,0.02,0.02,13299,3000,3000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0634200316417264e-05,8.512497515766881e-05,1.9229539324710038e-07,2.3315793046164157e-06,1,0,9dccd161-5c9f-4ddb-8836-a44dfd707d7a
200,41,17,1,0.5,0.5,0.5,13300,3000,3000,1.0,1.0,1.0,1.0,1.0,0.9993333220481873,0.0,0.0,4.0930101386038585e-05,0.0029675327241420746,7.174874263284804e-07,9.692782368716801e-07,1,0,8ea78a83-5fee-49d5-a6ed-d1ee5553b472
200,16,7,0,0.5,0.02,0.02,13300,3000,3000,0.9996598639455782,1.0,0.9836065573770492,0.9993333220481873,1.0,0.999666690826416,0.0,0.0,5.326107457221951e-05,0.001747083547525108,7.249645335132007e-07,2.106031496345927e-06,1,0,1de0b420-a968-48e8-8509-a059dd1658f5
200,35,3,0,0.5,0.02,0.02,13300,3000,3000,0.9994897959183673,0.999671201814059,0.975609756097561,0.9990000128746033,1.0,0.9990000128746033,0.0,0.0,0.0006230608327314257,0.004649709677323699,1.7056476394425347e-05,2.5507550105364152e-05,1,0,2a2d9b02-4aac-42d7-8c29-bf8db8465c33
200,56,12,0,0.5,0.02,0.02,13300,3000,3000,0.9994897959183673,0.9996626984126984,0.975609756097561,0.9990000128746033,1.0,0.9990000128746033,0.0,0.0,7.150222372729332e-05,0.007931210193783044,1.4963746140652084e-06,1.0295697326719753e-05,1,0,8ce76681-1f0c-4489-83f8-313c82a38bb0
200,45,15,1,0.02,0.02,0.02,13299,3000,3000,0.9831632653061225,0.9999886621315193,0.9747899159663865,0.9990000128746033,1.0,1.0,0.0,0.0,4.884681293333415e-05,5.979204761388246e-05,8.549223716319379e-07,1.0632067371301676e-06,1,0,0ecf2eac-4ec3-41d2-a349-ff114ff2fbe8
200,18,1,1,0.5,0.5,0.5,13300,3000,3000,0.9996666666666667,1.0,0.9996665555185061,0.999666690826416,0.9996992349624634,0.9983333349227905,0.0,0.0,0.002601523627527058,0.008778816554695368,2.2926719215487285e-06,6.018975687915224e-06,1,0,1cecef05-9a78-41f5-a049-64e8ece459ca
200,32,22,1,0.5,0.02,0.02,13300,3000,3000,0.9998299319727891,1.0,0.9917355371900827,0.999666690826416,1.0,1.0,0.0,0.0,3.209672322554979e-05,0.0002336876859772019,5.590249191149691e-07,1.2968433810309567e-06,1,0,7ea45505-c73c-422f-b905-64a4f954871f
200,46,7,1,0.02,0.02,0.02,13299,3000,3000,0.9916666666666667,1.0,0.9915966386554621,0.999666690826416,1.0,0.999666690826416,0.0,0.0,6.220701434358488e-05,0.0008250133600085974,1.0988068326354333e-06,3.2661971382667177e-07,1,0,86b23ae2-a6e2-4cef-8774-6890f3f65e8a
200,51,19,1,0.5,0.02,0.02,13300,3000,3000,0.9996598639455782,0.9996655328798185,0.9836065573770492,0.9993333220481873,1.0,0.9993333220481873,0.0,0.0,7.732437370577827e-05,0.009959089197218418,1.3816711952956478e-06,4.219015667777973e-06,1,0,5eb54a05-b9db-4fcc-8255-1c527d26ea2a
200,14,10,1,0.5,0.5,0.5,13300,3000,3000,0.9996666666666667,0.9993333333333333,0.9996665555185061,0.999666690826416,1.0,0.9990000128746033,0.0,0.0,1.346856652162387e-05,0.003304330143146217,2.3048779314449525e-07,1.5256982103951967e-06,1,0,5c76081a-3345-4b5b-ac30-835a39296b2e
200,47,6,0,0.02,0.02,0.02,13299,3000,3000,1.0,1.0,1.0,1.0,1.0,0.999666690826416,0.0,0.0,6.37840188574046e-05,0.003713889978826046,1.17740585214337e-06,1.6891469707112739e-06,1,0,4a344fe5-1dc9-43e8-8d37-66bad7566451
200,17,14,0,0.02,0.02,0.02,13299,3000,3000,0.9916666666666667,1.0,0.9915966386554621,0.999666690826416,1.0,1.0,0.0,0.0,1.6761130609665997e-05,0.0001137638471846003,2.917536139703676e-07,2.6073882930909495e-07,1,0,b3b99a06-91bc-49ae-8b6c-2f7223c346ca
200,55,17,1,0.5,0.02,0.02,13300,3000,3000,0.9998299319727891,0.9999489795918367,0.9917355371900827,0.999666690826416,1.0,0.999666690826416,0.0,0.0,5.792469455627725e-05,0.0014782332931645215,1.0426241659421019e-06,1.2912268645507616e-06,1,0,892d3b66-1469-4a7c-a680-f437ad202771
200,13,26,0,0.5,0.5,0.5,13300,3000,3000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0762728743429762e-05,0.00026222666492685675,1.820685482590826e-07,3.342620848117735e-06,1,0,0d4df66d-27e0-4112-a241-bed41e3cead3
200,40,22,1,0.5,0.02,0.02,13300,3000,3000,0.9996598639455782,0.9993310657596373,0.9836065573770492,0.9993333220481873,1.0,0.9990000128746033,0.0,0.0,3.994008511654101e-05,0.011796858534216881,7.017038721952451e-07,3.7448474749629513e-06,1,0,6a8364cd-9577-4c95-a1a2-dd40e0a4d962
200,17,16,1,0.5,0.02,0.02,13300,3000,3000,0.9996598639455782,0.9996626984126984,0.9836065573770492,0.9993333220481873,1.0,0.9993333220481873,0.0,0.0,1.534394014015561e-05,0.004688672116026282,2.6229316446443673e-07,3.6436624671260887e-06,1,0,309f2cc1-8a71-4807-ae38-c97c53886b51
200,43,18,0,0.02,0.02,0.02,13299,3000,3000,0.9916666666666667,1.0,0.9915966386554621,0.999666690826416,1.0,0.999666690826416,0.0,0.0,4.951461487507913e-05,0.0018708813353441657,8.884690512186196e-07,2.025428308061362e-06,1,0,b90694e3-5682-42df-b6be-7af6463405b0
200,39,8,1,0.02,0.02,0.02,13299,3000,3000,0.9994897959183673,0.9993509070294785,0.975609756097561,0.9990000128746033,1.0,0.999666690826416,0.0,0.0,5.847375068697147e-05,0.0006421082012820989,1.0437398566911656e-06,3.9927802815305833e-07,1,0,21893f9b-f9ce-4ea7-99b3-40242da1d0bf
200,41,14,0,0.5,0.5,0.5,13300,3000,3000,0.9996666666666666,0.9999986666666666,0.9996667777407531,0.999666690826416,1.0,0.9986666440963745,0.0,0.0,4.593600024236366e-05,0.008932329341769218,8.24490938080527e-07,3.4822876437794235e-06,1,0,1fd671ff-f196-4e55-b48d-16f97d0aa58d
200,24,14,1,0.5,0.02,0.02,13300,3000,3000,0.9996598639455782,0.9993197278911565,0.9836065573770492,0.9993333220481873,1.0,0.9993333220481873,0.0,0.0,2.5392946918145752e-05,0.010127267893403768,4.2976670414353786e-07,4.3125856657366036e-06,1,0,9cbef28b-6a4c-4906-948e-7ad0cb1a0e10
200,23,25,0,0.5,0.02,0.02,13300,3000,3000,0.9998299319727891,0.9996598639455783,0.9917355371900827,0.999666690826416,1.0,0.9993333220481873,0.0,0.0,2.237674270872958e-05,0.005502999667078257,3.8780795395139923e-07,6.597129015977712e-06,1,0,7f7b29b2-e4f1-495e-94ea-aeb842d15dcd
200,53,4,0,0.5,0.5,0.5,13300,3000,3000,1.0,1.0,1.0,1.0,0.9999248385429382,0.9990000128746033,0.0,0.0,0.0005907713959459216,0.0019381583901122213,4.756925066590839e-06,9.40219073950037e-06,1,0,b0d1b8f1-b46a-47a0-902f-96762c62e475
200,49,9,1,0.5,0.5,0.5,13300,3000,3000,1.0,1.0,1.0,1.0,1.0,0.9993333220481873,0.0,0.0,6.395404052454978e-05,0.002532199607230723,1.111667453592222e-06,6.840704238315549e-06,1,0,12c68782-9a66-41fa-89af-fc9fb801dfcf
200,28,8,0,0.5,0.5,0.5,13300,3000,3000,0.9996666666666667,0.9993333333333333,0.9996665555185061,0.999666690826416,1.0,0.999666690826416,0.0,0.0,6.066243404347915e-05,0.005372444773092866,1.2599118156312303e-06,5.1109129212441685e-06,1,0,2086e862-80f8-471b-8b6d-ea8490a54adf
200,24,5,0,0.5,0.5,0.5,13300,3000,3000,1.0,1.0,1.0,1.0,1.0,0.999666690826416,0.0,0.0,6.693055620416999e-05,0.005795936938375235,1.1350075199172928e-06,6.131377012275566e-06,1,0,1b764e97-70b2-49d8-a138-4ca7a1145837
200,53,10,0,0.5,0.02,0.02,13300,3000,3000,0.9998299319727891,0.9999999999999999,0.9917355371900827,0.999666690826416,1.0,0.999666690826416,0.0,0.0,0.00019951654685428365,0.001488392276223749,1.863143317567183e-06,1.2133576953540847e-05,1,0,633b3f78-cde5-461f-b9d9-8dea26701b8b
200,40,24,0,0.02,0.02,0.02,13299,3000,3000,0.9916666666666667,1.0,0.9915966386554621,0.999666690826416,1.0,0.999666690826416,0.0,0.0,4.408525819599163e-05,0.0005360222887247801,7.879661313203746e-07,6.44256823783095e-07,1,0,76faa5ca-f14b-4711-8100-2653015829c1
200,18,15,0,0.02,0.02,0.02,13299,3000,3000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.1865715643798468e-05,7.232955540530384e-05,4.289638970467855e-07,8.820562466730616e-07,1,0,0726c2ae-e2d7-454c-b399-f271253b4efc
200,47,5,0,0.5,0.02,0.02,13300,3000,3000,0.9996598639455782,0.9996541950113378,0.9836065573770492,0.9993333220481873,0.9998496174812317,0.999666690826416,0.0,0.0,0.00036963466554880143,0.00547880744561553,1.961475141602122e-06,5.849936249943205e-06,1,0,325afbc8-864f-45aa-9c86-ffbecd301fe1
200,28,7,1,0.5,0.5,0.5,13300,3000,3000,1.0,1.0,1.0,1.0,1.0,0.999666690826416,0.0,0.0,5.664823183906265e-05,0.0018172518699429928,8.171004474543302e-07,5.445259847810206e-07,1,0,a359f530-8bd9-40d2-b78b-4386fed89fd2
200,57,8,0,0.5,0.02,0.02,13300,3000,3000,0.9998299319727891,0.9996598639455783,0.9917355371900827,0.999666690826416,1.0,0.9993333220481873,0.0,0.0,9.021697478601709e-05,0.0030335929011926057,1.588811888065881e-06,6.196394155036858e-06,1,0,9755554d-9b0d-4186-877b-582347bf752b
200,45,26,1,0.5,0.5,0.5,13300,3000,3000,0.9993333333333334,0.9993333333333333,0.9993328885923949,0.9993333220481873,1.0,0.9990000128746033,0.0,0.0,4.395394535094965e-05,0.010153021663427353,7.656799482541094e-07,5.782116530766856e-06,1,0,9d122287-4840-444a-84ce-c168adb2de70
