epochs,batch,neurons,activation,signal_noise_ratio_train,signal_noise_ratio_val,signal_noise_ratio_test,X_train_len,X_val_len,X_test_len,auc,soft_auc,f1,test_acc,training_accuracy_mean,validation_accuracy_mean,training_accuracy_std,validation_accuracy_std,training_loss_mean,validation_loss_mean,training_loss_std,validation_loss_std,scaler,paradigm
136,289.0,42.0,1.0,0.5,0.19899999999999998,0.395,13000.0,2999.0,2999.0,0.637820002884271,0.6846435831949349,0.5927007299270074,0.6278759837150574,0.6193923056125641,0.7940313458442688,0.0016239608396896542,0.005989114510510608,0.6556475222110748,0.5819572806358337,0.0008323268491062756,0.0032391094007050165,0.0,2.0
370,233.0,44.0,2.0,0.5,0.861,0.44299999999999995,13000.0,2999.0,2999.0,0.6065721593735804,0.6885324061055713,0.6274745050989802,0.5858619809150696,0.6236923038959503,0.7338112711906433,0.0018976880487683028,0.02207394216526222,0.6408898591995239,0.5982526004314422,0.0003382062320285498,0.03274049280317326,0.0,0.0
145,296.0,24.0,0.0,0.5,0.965,0.7190000000000001,13000.0,2999.0,2999.0,0.6848624382841623,0.7635477947240519,0.7403314917127073,0.6708902716636658,0.7335153877735138,0.4644214749336243,0.003261405369763952,0.0050278334487244255,0.5379160344600677,0.8432474911212922,0.0020394992390752,0.005222178391277232,1.0,2.0
304,97.0,21.0,0.0,0.5,0.057,0.262,13000.0,2999.0,2999.0,0.8590039886904699,0.9314908779833254,0.7213114754098362,0.8016005158424377,0.8528153777122498,0.7345781922340393,0.0038672138894730924,0.01495675829197672,0.32031717598438264,0.37210049033164977,0.0033513302795027573,0.02244211486569608,1.0,1.0
142,231.0,17.0,0.0,0.5,0.841,0.361,13000.0,2999.0,2999.0,0.7441888270817483,0.7590881084411583,0.6838709677419355,0.7059019804000854,0.7394846200942993,0.8294431507587433,0.0029628941953184426,0.006429945391819911,0.5450650811195373,0.5150413215160371,0.0016963407315846205,0.003834055599331038,1.0,0.0
381,203.0,40.0,1.0,0.5,0.917,0.9520000000000001,13000.0,2999.0,2999.0,0.6639304323127851,0.7099714011478717,0.7946058091286308,0.6698899865150452,0.6235000014305114,0.6771257102489472,0.001543552542067209,0.0600498350417735,0.6406480610370636,0.6702831268310547,0.00016382345117522005,0.058948387098498985,0.0,0.0
357,209.0,13.0,2.0,0.5,0.612,0.7190000000000001,13000.0,2999.0,2999.0,0.6272873382469054,0.6959719060849227,0.7683453237410072,0.6778926253318787,0.6230076909065246,0.631910640001297,0.0011804365072314827,0.01895211986670676,0.6409914612770079,0.6642351031303406,0.00042839527528857946,0.028820734556123908,0.0,2.0
207,288.0,47.0,0.0,0.5,0.61,0.38299999999999995,13000.0,2999.0,2999.0,0.622963479576912,0.6941466332352603,0.5873655913978495,0.5905301570892334,0.6216076970100403,0.6514504849910736,0.001333432574576664,0.0038253169635634383,0.6558109998703003,0.6531188189983368,0.0007707191096486691,0.003141865043770864,0.0,0.0
207,65.0,14.0,2.0,0.5,0.92,0.19,13000.0,2999.0,2999.0,0.5,,0.0,0.8096032142639159,0.5,0.08002667874097824,0.0,0.0,,,,,1.0,2.0
116,166.0,19.0,1.0,0.5,0.168,0.659,13000.0,2999.0,2999.0,0.6307045741468491,0.6864599039896153,0.7320499479708636,0.6565521955490112,0.622030770778656,0.5516838967800141,0.0007491182026679197,0.026666898558856462,0.6445984065532684,0.6432830631732941,0.0005369115607481928,0.015876873207017292,0.0,1.0
140,102.0,19.0,2.0,0.5,0.306,0.8009999999999999,13000.0,2999.0,2999.0,0.5,,0.0,0.19939979910850525,0.5,0.6935645341873169,0.0,0.0,,,,,1.0,2.0
250,69.0,31.0,1.0,0.5,0.11900000000000001,0.598,13000.0,2999.0,2999.0,0.6241047967080382,0.6909979753583819,0.7188251001335114,0.6488829851150513,0.6241461575031281,0.545581865310669,0.0012125855941726286,0.029158690753512576,0.6402198195457458,0.6439700901508332,0.00020415003417363682,0.024474164354152624,0.0,0.0
345,24.0,5.0,2.0,0.5,0.612,0.841,13000.0,2999.0,2999.0,0.5,,0.0,0.1590530127286911,0.5,0.3881293833255768,0.0,0.0,,,,,0.0,2.0
176,107.0,30.0,1.0,0.5,0.8340000000000001,0.331,13000.0,2999.0,2999.0,0.6086403709037267,0.6861676292166967,0.5380984490896831,0.5431810617446899,0.6233846187591553,0.6600533545017242,0.0016062078136780285,0.015747083995063204,0.6405071020126343,0.6900514185428619,0.00020916007210482237,0.021248520220600992,0.0,2.0
96,398.0,15.0,0.0,0.5,0.54,0.233,13000.0,2999.0,2999.0,0.6557955464327921,0.7167027430490763,0.4699860400186132,0.6202067136764526,0.663669228553772,0.671023678779602,0.0012668112924221874,0.0005417812092991201,0.5995036423206329,0.5908623993396759,0.0010736084610204956,0.0011304870744525293,1.0,1.0
281,90.0,33.0,1.0,0.5,0.515,0.38299999999999995,13000.0,2999.0,2999.0,0.6074210241573166,0.6896586926351939,0.583147853736089,0.5628542900085449,0.6246769189834595,0.6383794546127319,0.000993945916059232,0.0008065000273768704,0.6404569149017334,0.6487806975841522,0.00012753363920149288,0.004099850381052014,0.0,2.0
214,106.0,19.0,0.0,0.5,0.608,0.905,13000.0,2999.0,2999.0,0.6406585489703809,0.6933619274201654,0.6217900772874595,0.4941647350788117,0.6256461620330811,0.641080355644226,0.0015484972077683286,0.004894262311928878,0.6396317958831788,0.6538962066173554,0.00013169632113924562,0.009616329581254413,0.0,2.0
381,223.0,37.0,1.0,0.5,0.6629999999999999,0.564,13000.0,2999.0,2999.0,0.7356779098555586,0.7671835242161686,0.7843581751204307,0.7462487220764159,0.7949999928474426,0.7848949670791626,0.0009502393744245336,0.010189933715946706,0.5022896766662598,0.5157000362873078,0.00028303163012758303,0.007158562751466037,1.0,2.0
245,192.0,41.0,2.0,0.5,0.9390000000000001,0.136,13000.0,2999.0,2999.0,0.5990522132331423,0.6757464764799728,0.2864007688611244,0.5048349499702454,0.6203692257404327,0.6986662149429321,0.0019996403559524095,0.049812642699080485,0.642652028799057,0.6668794751167297,0.000578612214537142,0.044209457043288915,0.0,1.0
319,138.0,37.0,1.0,0.5,0.285,0.141,13000.0,2999.0,2999.0,0.5848897992746281,0.6678239211194807,0.283739837398374,0.412470817565918,0.6223384499549866,0.5504501581192016,0.0011932730680698225,0.02026497888478413,0.6407204687595367,0.6642689526081085,0.0001616713577595267,0.020024548827511184,0.0,2.0
143,123.0,46.0,1.0,0.5,0.982,0.6679999999999999,13000.0,2999.0,2999.0,0.6133807761361698,0.6883486795253713,0.7539215686274509,0.6652217507362366,0.6229538440704345,0.7387795925140381,0.0008998425659300207,0.012750682711116752,0.6409740686416626,0.6260997474193573,0.00014141540616244568,0.01313884189440105,0.0,1.0
160,377.0,39.0,1.0,0.5,0.35,0.341,13000.0,2999.0,2999.0,0.6157059197169554,0.6793130468852031,0.5434938892882819,0.5765255093574524,0.6162384629249573,0.5871623933315278,0.001127624489979488,0.0035271071275722672,0.6596217930316925,0.6574580490589141,0.0006490993932244844,0.0011583378670724624,0.0,1.0
162,384.0,9.0,2.0,0.5,0.456,0.868,13000.0,2999.0,2999.0,0.5,,0.0,0.13171057403087616,0.5,0.5438479781150818,0.0,0.0,,,,,1.0,0.0
377,359.0,14.0,2.0,0.5,0.672,0.109,13000.0,2999.0,2999.0,0.5,,0.0,0.8909636735916138,0.5,0.3277759253978729,0.0,0.0,,,,,1.0,0.0
138,102.0,27.0,2.0,0.5,0.789,0.608,13000.0,2999.0,2999.0,0.5,,0.0,0.3921307027339935,0.5,0.21107035875320435,0.0,0.0,,,,,1.0,1.0
129,209.0,6.0,0.0,0.5,0.375,0.41700000000000004,13000.0,2999.0,2999.0,0.588525786163522,0.5757751858204688,0.5847619047619047,0.5638546347618103,0.5202769160270689,0.6140046656131745,0.0318170037160587,0.006748771446785206,0.6928911745548249,0.6921844124794007,2.0906000116046945e-05,0.00017416221444120883,0.0,2.0
112,171.0,14.0,0.0,0.5,0.325,0.5870000000000001,13000.0,2999.0,2999.0,0.6137942992076576,0.6789602672882844,0.7070217917675544,0.6368789672851562,0.6216230809688568,0.5983994603157043,0.0017556052750664626,0.03470521845292148,0.6671869099140167,0.6637303769588471,0.0013171158201307682,0.006870239203609353,0.0,0.0
177,39.0,35.0,2.0,0.5,0.35100000000000003,0.636,13000.0,2999.0,2999.0,0.5,,0.0,0.3641213774681091,0.5,0.6492164134979248,0.0,0.0,,,,,1.0,0.0
371,13.0,12.0,0.0,0.5,0.841,0.573,13000.0,2999.0,2999.0,0.6275378126817918,0.6846410976585223,0.7007258514796204,0.6425474882125854,0.6269538521766662,0.6293431162834168,0.001109511365760019,0.036520988196629835,0.6392279624938965,0.739231288433075,0.00017317218459913847,0.04411125381204505,0.0,2.0
195,98.0,35.0,1.0,0.5,0.8029999999999999,0.128,13000.0,2999.0,2999.0,0.6121412915898149,0.6713546282766826,0.28443948689347465,0.5721907019615173,0.6227153956890106,0.6864621520042421,0.0009663246106084582,0.017498725426537857,0.6408215939998627,0.6421784460544586,0.00021000426437248678,0.0197797701953653,0.0,0.0
83,248.0,35.0,2.0,0.5,0.9440000000000001,0.168,13000.0,2999.0,2999.0,0.5,,0.0,0.8316105604171753,0.5,0.05568522959947586,0.0,0.0,,,,,1.0,2.0
103,189.0,38.0,0.0,0.5,0.36,0.774,13000.0,2999.0,2999.0,0.7508369940581991,0.7682234269463206,0.891695205479452,0.831277072429657,0.7469076931476593,0.7217405796051025,0.004427968887108346,0.0017785421717064715,0.5375916838645936,0.5377700626850128,0.0024239658828650213,0.0018004198290068282,1.0,0.0
244,269.0,16.0,1.0,0.5,0.6729999999999999,0.086,13000.0,2999.0,2999.0,0.714463968661049,0.7317264605585774,0.25,0.4878292679786682,0.7590461492538452,0.6989329695701599,0.0010917644406268684,0.005879314182177043,0.5376398980617523,0.5752878725528717,0.00043490106953031316,0.003537532733830253,1.0,2.0
80,380.0,31.0,2.0,0.5,0.392,0.65,13000.0,2999.0,2999.0,0.5,,0.0,0.3501166999340057,0.5,0.6078692674636841,0.0,0.0,,,,,1.0,2.0
229,171.0,29.0,0.0,0.5,0.631,0.34700000000000003,13000.0,2999.0,2999.0,0.7924551871048807,0.7702104684493659,0.7197998570407433,0.7385795116424559,0.8027923047542572,0.8456818997859955,0.0008191799094336415,0.006559290500446781,0.4674444407224655,0.4472518712282181,0.0013291332768355464,0.008239611080354339,1.0,1.0
397,334.0,31.0,2.0,0.5,0.883,0.9179999999999999,13000.0,2999.0,2999.0,0.5,,0.0,0.08169389516115189,0.5,0.11670556664466858,0.0,0.0,,,,,1.0,2.0
397,20.0,28.0,0.0,0.5,0.33899999999999997,0.31,13000.0,2999.0,2999.0,0.5854542478055472,0.8623234953252571,0.3573529411764706,0.7085695266723633,0.9501923084259032,0.6447148978710174,0.0008301025977078758,0.015260861947298263,0.14703616499900818,1.1910033822059631,0.0013461627361469751,0.14262822126548336,1.0,2.0
376,374.0,15.0,1.0,0.5,0.44299999999999995,0.608,13000.0,2999.0,2999.0,0.6273946208289695,0.6875111331624151,0.7266965936097175,0.654884934425354,0.6221461534500122,0.6140713572502137,0.0008920724197866832,0.0017530417444494293,0.6412806749343872,0.6360715150833129,5.4035726110127835e-05,0.0008578286083478659,0.0,1.0
231,301.0,34.0,2.0,0.5,0.9440000000000001,0.753,13000.0,2999.0,2999.0,0.6013747491300985,0.6978594028848095,0.8309589623644482,0.7349116206169128,0.6197230815887451,0.7388129293918609,0.0012226700001142284,0.10482403980324187,0.6441331028938293,0.6083354651927948,0.0005185128475169421,0.10310917936093554,0.0,1.0
94,213.0,27.0,1.0,0.5,0.588,0.08800000000000001,13000.0,2999.0,2999.0,0.4928728070175439,0.6796494563404709,0.0,0.8992997407913208,0.6117230832576752,0.4174058109521866,0.0020615293464003037,0.01591672852800985,0.6613175690174102,0.7179262518882752,0.0011604670356854712,0.011113635277969495,0.0,2.0
218,52.0,11.0,0.0,0.5,0.361,0.045,13000.0,2999.0,2999.0,0.5854787399130975,0.6632526381129734,0.10798650168728907,0.47115704417228704,0.6275307655334472,0.6008002638816834,0.0008471699029061688,0.014691098084353659,0.6376356244087219,0.6378728330135346,0.00029675607373846983,0.010777431005412568,0.0,1.0
302,77.0,15.0,0.0,0.5,0.244,0.099,13000.0,2999.0,2999.0,0.8254179540250572,0.8996960334363221,0.3932203389830509,0.7015671730041504,0.8315384685993195,0.7655551850795745,0.0005148706703360258,0.0016229499222528989,0.3646478682756424,0.39031738936901095,0.0014673946281868245,0.002298553432381035,1.0,1.0
129,174.0,35.0,1.0,0.5,0.546,0.526,13000.0,2999.0,2999.0,0.7372001901586647,0.7332859720523847,0.7891532927504149,0.7459152936935425,0.7427461504936218,0.7637212395668029,0.002679318706745232,0.005159667559687034,0.5428574204444885,0.5293399214744567,0.0012301227238077975,0.0014059656581546884,1.0,0.0
181,342.0,47.0,0.0,0.5,0.943,0.835,13000.0,2999.0,2999.0,0.6318216527264057,0.7639824146508061,0.6347962382445141,0.5338445901870728,0.7716076970100403,0.28096031993627546,0.002939515147469437,0.05062192414461268,0.5271659016609191,0.8883321106433868,0.0007641376384092018,0.03746118930798109,1.0,2.0
98,66.0,47.0,2.0,0.5,0.42700000000000005,0.27399999999999997,13000.0,2999.0,2999.0,0.5,,0.0,0.7262420654296875,0.5,0.5731910467147827,0.0,0.0,,,,,1.0,0.0
104,236.0,18.0,2.0,0.5,0.43799999999999994,0.914,13000.0,2999.0,2999.0,0.5,,0.0,0.08569522947072983,0.5,0.561520516872406,0.0,0.0,,,,,1.0,0.0
153,285.0,6.0,1.0,0.5,0.188,0.802,13000.0,2999.0,2999.0,0.6268014617755779,0.6796835903495897,0.8158640226628895,0.718239426612854,0.6050846159458161,0.5143714547157288,0.003689809767796117,0.00853930397300493,0.6876360952854157,0.6879857957363129,0.00016556873480588188,0.00045328030831683476,0.0,0.0
