epochs,batch,neurons,activation,signal_noise_ratio_train,signal_noise_ratio_val,signal_noise_ratio_test,X_train_len,X_val_len,X_test_len,auc,soft_auc,f1,test_acc,training_accuracy_mean,validation_accuracy_mean,training_accuracy_std,validation_accuracy_std,training_loss_mean,validation_loss_mean,training_loss_std,validation_loss_std,scaler,paradigm
200,30,22,1,0.02,0.02,0.02,13300,3000,3000,0.5,0.708469387755102,0.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.0,0.0,0.09050167202949524,0.09107695668935775,5.963960966868766e-05,6.411952933812799e-05,1,0
200,39,17,1,0.5,0.5,0.5,13300,3000,3000,0.7946666666666666,0.7649015555555556,0.8258903335217637,0.7946666479110718,0.7993082702159882,0.7822333335876465,0.0011593580543369766,0.03273464163359916,0.4933991849422455,0.515360164642334,0.0007289195464838509,0.0447013991764952,1,0
200,13,18,0,0.02,0.02,0.02,13300,3000,3000,0.5,0.7288605442176871,0.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.0,0.0,0.08557119742035865,0.08849727213382722,2.8906620464763194e-05,8.984970488808285e-05,1,0
200,22,10,0,0.5,0.5,0.5,13300,3000,3000,0.893,0.9395835555555555,0.8961501132319638,0.8930000066757202,0.9036766946315765,0.8977999866008759,0.0011265365075632861,0.005057889785912031,0.2565005630254745,0.26554769575595855,0.0008265122625586293,0.006563340547079019,1,0
200,35,8,0,0.5,0.02,0.02,13300,3000,3000,0.8238095238095239,0.8846655328798186,0.10669077757685352,0.6706666946411133,0.8243082702159882,0.6743333339691162,0.004154712749913235,0.011563354685594027,0.36965724527835847,0.4367182970046997,0.00490616189772436,0.015436584577749192,1,0
200,56,14,0,0.5,0.5,0.5,13300,3000,3000,0.8153333333333332,0.8993262222222224,0.8435028248587569,0.8153333067893982,0.8290451169013977,0.8364333391189576,0.0006758972463515976,0.0022903169539660127,0.37164835929870604,0.36410397887229917,0.0026829964582963943,0.0027465061281163185,1,0
200,39,13,0,0.5,0.02,0.02,13300,3000,3000,0.8598639455782312,0.9264002267573697,0.1585014409221902,0.8053333163261414,0.8973609030246734,0.8207000017166137,0.0011818857216026352,0.012706477098085874,0.2612015426158905,0.33281864821910856,0.0014147317244306726,0.032887475719338755,1,0
200,13,24,0,0.5,0.02,0.02,13300,3000,3000,0.9239795918367346,0.9567403628117914,0.27338129496402874,0.8989999890327454,0.939090222120285,0.8918000042438508,0.0013614906432737614,0.010073286874916218,0.17497957199811937,0.25255080312490463,0.0017237973836438788,0.03163905247225684,1,0
200,50,7,1,0.02,0.02,0.02,13300,3000,3000,0.5,0.6873356009070295,0.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.0,0.0,0.09222728312015534,0.09345471486449242,3.0014629340394527e-05,2.159011531598688e-05,1,0
200,47,17,0,0.5,0.02,0.02,13300,3000,3000,0.8561224489795919,0.9149773242630386,0.13394919168591224,0.75,0.8663909733295441,0.7474666714668274,0.004877261441655738,0.00888217983620075,0.31522991955280305,0.37798753678798674,0.0050704823968607034,0.013115397788059178,1,0
200,27,12,1,0.5,0.02,0.02,13300,3000,3000,0.8076530612244899,0.8462244897959184,0.09825145711906744,0.6389999985694885,0.8070601522922516,0.6637333333492279,0.0011164606130481243,0.009996450846813214,0.4322402626276016,0.4842992514371872,0.007224760010513944,0.019544589213661236,1,0
200,32,24,0,0.02,0.02,0.02,13300,3000,3000,0.5,0.7195918367346938,0.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.0,0.0,0.08751043900847436,0.08936470225453377,4.571833338493077e-05,3.760783037101998e-05,1,0
200,29,5,1,0.02,0.02,0.02,13300,3000,3000,0.5,0.6790759637188208,0.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.0,0.0,0.09254903048276901,0.09326967373490333,3.512476642090249e-05,3.332651647709594e-05,1,0
200,49,12,1,0.02,0.02,0.02,13300,3000,3000,0.5,0.6748356009070294,0.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.0,0.0,0.09221194982528687,0.09281976670026779,2.7357791996981526e-05,3.210607814795625e-05,1,0
200,58,26,0,0.5,0.02,0.02,13300,3000,3000,0.807312925170068,0.9058163265306122,0.10335448776065277,0.6703333258628845,0.8311879754066467,0.6912000000476837,0.0013608049130937334,0.006859209314523386,0.3557513505220413,0.41208561658859255,0.003916153066646229,0.012053147913468752,1,0
200,27,13,1,0.02,0.02,0.02,13300,3000,3000,0.5,0.7100680272108844,0.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.0,0.0,0.08971901014447212,0.09018995389342307,5.821692968005295e-05,8.087761949504458e-05,1,0
200,21,18,0,0.5,0.02,0.02,13300,3000,3000,0.9224489795918368,0.951938775510204,0.2436974789915966,0.8799999952316284,0.9295639097690582,0.8646666705608368,0.001309995986941833,0.008095273553739351,0.2004840314388275,0.3153303384780884,0.002388282254955682,0.027651252683350985,1,0
200,23,8,0,0.02,0.02,0.02,13300,3000,3000,0.5,0.7104790249433107,0.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.0,0.0,0.08918483331799507,0.09080516025424004,6.042523417123647e-05,4.636816228201695e-05,1,0
200,14,2,0,0.02,0.02,0.02,13300,3000,3000,0.5,0.6584608843537415,0.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.0,0.0,0.09286905154585838,0.09381113573908806,1.4398969180920084e-05,1.7705373323947877e-05,1,0
200,29,12,0,0.5,0.02,0.02,13300,3000,3000,0.9244897959183674,0.9458616780045351,0.22957198443579774,0.8679999709129333,0.9189022481441498,0.854399996995926,0.00069661290945092,0.010020859178293061,0.219566610455513,0.30677630454301835,0.0007690861610573466,0.03303718505778271,1,0
200,39,11,0,0.5,0.02,0.02,13300,3000,3000,0.8238095238095239,0.8477834467120181,0.10984848484848486,0.6866666674613953,0.8337669253349305,0.6967666745185852,0.0015381182804315187,0.013870072960486767,0.3774535357952118,0.43917816281318667,0.0026112059637148485,0.019200426195458177,1,0
200,15,29,1,0.02,0.02,0.02,13300,3000,3000,0.5,0.7555272108843537,0.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.0,0.0,0.08749316111207009,0.08795281425118447,0.0001285549026282781,0.00030860690088118145,1,0
200,55,25,1,0.5,0.02,0.02,13300,3000,3000,0.782482993197279,0.7481519274376418,0.09573542210617929,0.6536666750907898,0.799255633354187,0.6695666670799255,0.0011493966548018243,0.017211141924360737,0.49767366945743563,0.5539776980876923,0.0003797828190553923,0.030154342077053496,1,0
200,48,4,1,0.5,0.02,0.02,13300,3000,3000,0.7988095238095237,0.7764512471655329,0.09887250650477017,0.6536666750907898,0.7958646595478058,0.6689333260059357,0.0007697172977057716,0.03834893341421846,0.49191914200782777,0.5591401666402817,0.0006345208975836798,0.06311799486324736,1,0
200,40,8,1,0.5,0.5,0.5,13300,3000,3000,0.7966666666666666,0.7816893333333332,0.8266060261512224,0.79666668176651,0.8028872191905976,0.8201333224773407,0.0010304870950408372,0.002848778308556695,0.4791599988937378,0.4615672081708908,0.0017763916101198212,0.0019056552438199035,1,0
200,46,5,0,0.02,0.02,0.02,13300,3000,3000,0.5,0.701468253968254,0.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.0,0.0,0.09050051271915435,0.0901485413312912,3.37503305634159e-05,3.346773605759495e-05,1,0
200,28,21,0,0.02,0.02,0.02,13300,3000,3000,0.5,0.7325198412698413,0.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.0,0.0,0.08600029423832893,0.08856461718678474,6.121854477960752e-05,7.356929089611658e-05,1,0
